"년월","시군구","인원"
"2025-02","강원도 양양군","60"
"2025-02","강원도 영월군","87"
"2025-02","강원도 원주시","1394"
"2025-02","강원도 인제군","71"
"2025-02","강원도 정선군","34"
"2025-02","강원도 철원군","147"
"2025-02","강원도 춘천시","996"
"2025-02","강원도 태백시","75"
"2025-02","강원도 평창군","20"
"2025-02","강원도 홍천군","136"
"2025-02","강원도 화천군","19"
"2025-02","강원도 횡성군","81"
"2025-02","경기도 가평군","34"
"2025-02","경기도 고양시","2755"
"2025-02","경기도 과천시","36"
"2025-02","경기도 광명시","1395"
"2025-02","경기도 광주시","182"
"2025-02","경기도 구리시","254"
"2025-02","경기도 군포시","552"
"2025-02","경기도 김포시","724"
"2025-02","경기도 남양주시","427"
"2025-02","경기도 동두천시","369"
"2025-02","경기도 부천시","666"
"2025-02","경기도 성남시","842"
"2025-02","경기도 수원시","2351"
"2025-02","경기도 시흥시","469"
"2025-02","경기도 안산시","535"
"2025-02","경기도 안성시","181"
"2025-02","경기도 안양시","1204"
"2025-02","경기도 양주시","247"
"2025-02","경기도 양평군","192"
"2025-02","경기도 여주시","117"
"2025-02","경기도 연천군","102"
"2025-02","경기도 오산시","222"
"2025-02","경기도 용인시","698"
"2025-02","경기도 의왕시","92"
"2025-02","경기도 의정부시","1023"
"2025-02","경기도 이천시","186"
"2025-02","경기도 파주시","407"
"2025-02","경기도 평택시","649"
"2025-02","경기도 포천시","232"
"2025-02","경기도 하남시","222"
"2025-02","경기도 화성시","263"
"2025-02","경남 거제시","298"
"2025-02","경남 거창군","110"
"2025-02","경남 고성군","119"
"2025-02","경남 김해시","643"
"2025-02","경남 남해군","78"
"2025-02","경남 밀양시","231"
"2025-02","경남 사천시","289"
"2025-02","경남 산청군","28"
"2025-02","경남 양산시","236"
"2025-02","경남 의령군","57"
"2025-02","경남 진주시","835"
"2025-02","경남 창녕군","97"
"2025-02","경남 창원시","2609"
"2025-02","경남 통영시","228"
"2025-02","경남 하동군","82"
"2025-02","경남 함안군","102"
"2025-02","경남 함양군","85"
"2025-02","경남 합천군","85"
"2025-02","경북 경산시","782"
"2025-02","경북 경주시","947"
"2025-02","경북 고령군","70"
"2025-02","경북 구미시","532"
"2025-02","경북 김천시","318"
"2025-02","경북 문경시","250"
"2025-02","경북 봉화군","40"
"2025-02","경북 상주시","336"
"2025-02","경북 성주군","58"
"2025-02","경북 안동시","663"
"2025-02","경북 영덕군","128"
"2025-02","경북 영양군","15"
"2025-02","경북 영주시","283"
"2025-02","경북 영천시","252"
"2025-02","경북 예천군","63"
"2025-02","경북 울릉군","13"
"2025-02","경북 울진군","66"
"2025-02","경북 의성군","137"
"2025-02","경북 청도군","77"
"2025-02","경북 청송군","42"
"2025-02","경북 칠곡군","67"
"2025-02","경북 포항시","1357"
"2025-02","광주시 광산구","63"
"2025-02","광주시 남구","78"
"2025-02","광주시 동구","37"
"2025-02","광주시 북구","13"
"2025-02","광주시 서구","54"
"2025-02","대구시 군위군","58"
"2025-02","대구시 남구","65"
"2025-02","대구시 달서구","117"
"2025-02","대구시 달성군","110"
"2025-02","대구시 동구","381"
"2025-02","대구시 북구","131"
"2025-02","대구시 서구","65"
"2025-02","대구시 수성구","101"
"2025-02","대구시 중구","91"
"2025-02","대전시 대덕구","42"
"2025-02","대전시 동구","102"
"2025-02","대전시 서구","235"
"2025-02","대전시 유성구","145"
"2025-02","대전시 중구","65"
"2025-02","부산시 강서구","36"
"2025-02","부산시 금정구","1086"
"2025-02","부산시 기장군","415"
"2025-02","부산시 남구","699"
"2025-02","부산시 동구","72"
"2025-02","부산시 동래구","463"
"2025-02","부산시 부산진구","325"
"2025-02","부산시 북구","775"
"2025-02","부산시 사상구","90"
"2025-02","부산시 사하구","575"
"2025-02","부산시 서구","132"
"2025-02","부산시 수영구","672"
"2025-02","부산시 연제구","116"
"2025-02","부산시 영도구","333"
"2025-02","부산시 중구","122"
"2025-02","부산시 진구","562"
"2025-02","부산시 해운대구","465"
"2025-02","서울시 강남구","457"
"2025-02","서울시 강동구","289"
"2025-02","서울시 강북구","447"
"2025-02","서울시 강서구","432"
"2025-02","서울시 관악구","536"
"2025-02","서울시 광진구","219"
"2025-02","서울시 구로구","366"
"2025-02","서울시 금천구","201"
"2025-02","서울시 노원구","1061"
"2025-02","서울시 도봉구","590"
"2025-02","서울시 동대문구","475"
"2025-02","서울시 동작구","218"
"2025-02","서울시 마포구","183"
"2025-02","서울시 서대문구","164"
"2025-02","서울시 서초구","176"
"2025-02","서울시 성동구","186"
"2025-02","서울시 성북구","399"
"2025-02","서울시 송파구","379"
"2025-02","서울시 양천구","547"
"2025-02","서울시 영등포구","920"
"2025-02","서울시 용산구","146"
"2025-02","서울시 은평구","337"
"2025-02","서울시 종로구","2090"
"2025-02","서울시 중구","179"
"2025-02","서울시 중랑구","421"
"2025-02","세종 세종시","205"
"2025-02","울산시 남구","2346"
"2025-02","울산시 동구","148"
"2025-02","울산시 북구","253"
"2025-02","울산시 울주군","248"
"2025-02","울산시 중구","179"
"2025-02","인천시 강화군","142"
"2025-02","인천시 계양구","557"
"2025-02","인천시 남동구","67"
"2025-02","인천시 동구","776"
"2025-02","인천시 미추홀구","946"
"2025-02","인천시 부평구","735"
"2025-02","인천시 서구","20"
"2025-02","인천시 연수구","32"
"2025-02","인천시 옹진군","12"
"2025-02","인천시 중구","27"
"2025-02","전남 강진군","98"
"2025-02","전남 고흥군","113"
"2025-02","전남 곡성군","40"
"2025-02","전남 광양시","176"
"2025-02","전남 구례군","78"
"2025-02","전남 나주시","232"
"2025-02","전남 담양군","68"
"2025-02","전남 목포시","711"
"2025-02","전남 무안군","130"
"2025-02","전남 보성군","81"
"2025-02","전남 순천시","528"
"2025-02","전남 신안군","33"
"2025-02","전남 여수시","469"
"2025-02","전남 영광군","178"
"2025-02","전남 영암군","62"
"2025-02","전남 완도군","66"
"2025-02","전남 장성군","47"
"2025-02","전남 장흥군","87"
"2025-02","전남 진도군","49"
"2025-02","전남 함평군","38"
"2025-02","전남 해남군","226"
"2025-02","전남 화순군","120"
"2025-02","전북 고창군","100"
"2025-02","전북 군산시","804"
"2025-02","전북 김제시","141"
"2025-02","전북 남원시","212"
"2025-02","전북 무주군","31"
"2025-02","전북 부안군","80"
"2025-02","전북 순창군","30"
"2025-02","전북 완주군","90"
"2025-02","전북 익산시","562"
"2025-02","전북 임실군","14"
"2025-02","전북 장수군","22"
"2025-02","전북 전주시","1583"
"2025-02","전북 정읍시","190"
"2025-02","전북 진안군","73"
"2025-02","제주도 서귀포시","182"
"2025-02","제주도 제주시","896"
"2025-02","충남 계룡시","53"
"2025-02","충남 공주시","114"
"2025-02","충남 금산군","101"
"2025-02","충남 논산시","318"
"2025-02","충남 당진시","141"
"2025-02","충남 보령시","139"
"2025-02","충남 부여군","67"
"2025-02","충남 서산시","234"
"2025-02","충남 서천군","100"
"2025-02","충남 아산시","349"
"2025-02","충남 예산군","90"
"2025-02","충남 천안시","612"
"2025-02","충남 청양군","34"
"2025-02","충남 태안군","121"
"2025-02","충남 홍성군","275"
"2025-02","충북 괴산군","66"
"2025-02","충북 보은군","63"
"2025-02","충북 영동군","72"
"2025-02","충북 옥천군","20"
"2025-02","충북 음성군","9"
"2025-02","충북 제천시","316"
"2025-02","충북 증평군","18"
"2025-02","충북 진천군","73"
"2025-02","충북 청주시","984"
"2025-02","충북 충주시","364"
"2025-03","강원도 강릉시","611"
"2025-03","강원도 고성군","26"
"2025-03","강원도 동해시","244"
"2025-03","강원도 삼척시","108"
"2025-03","강원도 속초시","184"
"2025-03","강원도 양구군","19"
"2025-03","강원도 양양군","55"
"2025-03","강원도 영월군","69"
"2025-03","강원도 원주시","710"
"2025-03","강원도 인제군","59"
"2025-03","강원도 정선군","39"
"2025-03","강원도 철원군","110"
"2025-03","강원도 춘천시","937"
"2025-03","강원도 태백시","87"
"2025-03","강원도 평창군","18"
"2025-03","강원도 홍천군","135"
"2025-03","강원도 화천군","24"
"2025-03","강원도 횡성군","87"
"2025-03","경기도 가평군","20"
"2025-03","경기도 고양시","2333"
"2025-03","경기도 과천시","29"
"2025-03","경기도 광명시","1324"
"2025-03","경기도 광주시","167"
"2025-03","경기도 구리시","267"
"2025-03","경기도 군포시","478"
"2025-03","경기도 김포시","635"
"2025-03","경기도 남양주시","429"
"2025-03","경기도 동두천시","261"
"2025-03","경기도 부천시","604"
"2025-03","경기도 성남시","636"
"2025-03","경기도 수원시","1842"
"2025-03","경기도 시흥시","395"
"2025-03","경기도 안산시","268"
"2025-03","경기도 안성시","170"
"2025-03","경기도 안양시","1160"
"2025-03","경기도 양주시","85"
"2025-03","경기도 양평군","149"
"2025-03","경기도 여주시","150"
"2025-03","경기도 연천군","69"
"2025-03","경기도 오산시","207"
"2025-03","경기도 용인시","993"
"2025-03","경기도 의왕시","64"
"2025-03","경기도 의정부시","943"
"2025-03","경기도 이천시","163"
"2025-03","경기도 파주시","442"
"2025-03","경기도 평택시","542"
"2025-03","경기도 포천시","243"
"2025-03","경기도 하남시","262"
"2025-03","경기도 화성시","237"
"2025-03","경남 거제시","256"
"2025-03","경남 거창군","104"
"2025-03","경남 고성군","110"
"2025-03","경남 김해시","600"
"2025-03","경남 남해군","26"
"2025-03","경남 밀양시","247"
"2025-03","경남 사천시","263"
"2025-03","경남 산청군","26"
"2025-03","경남 양산시","259"
"2025-03","경남 의령군","44"
"2025-03","경남 진주시","637"
"2025-03","경남 창녕군","16"
"2025-03","경남 창원시","1669"
"2025-03","경남 통영시","181"
"2025-03","경남 하동군","76"
"2025-03","경남 함안군","57"
"2025-03","경남 함양군","78"
"2025-03","경남 합천군","55"
"2025-03","경북 경산시","723"
"2025-03","경북 경주시","815"
"2025-03","경북 고령군","55"
"2025-03","경북 구미시","461"
"2025-03","경북 김천시","225"
"2025-03","경북 문경시","188"
"2025-03","경북 봉화군","37"
"2025-03","경북 상주시","282"
"2025-03","경북 성주군","78"
"2025-03","경북 안동시","484"
"2025-03","경북 영덕군","2"
"2025-03","경북 영양군","17"
"2025-03","경북 영주시","148"
"2025-03","경북 영천시","209"
"2025-03","경북 예천군","53"
"2025-03","경북 울릉군","17"
"2025-03","경북 울진군","87"
"2025-03","경북 의성군","122"
"2025-03","경북 청도군","23"
"2025-03","경북 청송군","42"
"2025-03","경북 칠곡군","58"
"2025-03","경북 포항시","1216"
"2025-03","광주시 광산구","35"
"2025-03","광주시 남구","79"
"2025-03","광주시 동구","50"
"2025-03","광주시 북구","43"
"2025-03","광주시 서구","48"
"2025-03","대구시 군위군","3"
"2025-03","대구시 남구","15"
"2025-03","대구시 달서구","79"
"2025-03","대구시 달성군","74"
"2025-03","대구시 동구","291"
"2025-03","대구시 북구","107"
"2025-03","대구시 서구","3"
"2025-03","대구시 수성구","10"
"2025-03","대구시 중구","2"
"2025-03","대전시 대덕구","36"
"2025-03","대전시 동구","101"
"2025-03","대전시 서구","294"
"2025-03","대전시 유성구","155"
"2025-03","대전시 중구","60"
"2025-03","부산시 금정구","1058"
"2025-03","부산시 기장군","336"
"2025-03","부산시 남구","481"
"2025-03","부산시 동구","59"
"2025-03","부산시 동래구","478"
"2025-03","부산시 부산진구","1"
"2025-03","부산시 북구","182"
"2025-03","부산시 사상구","7"
"2025-03","부산시 사하구","357"
"2025-03","부산시 서구","51"
"2025-03","부산시 수영구","63"
"2025-03","부산시 연제구","69"
"2025-03","부산시 영도구","310"
"2025-03","부산시 중구","97"
"2025-03","부산시 진구","446"
"2025-03","부산시 해운대구","297"
"2025-03","서울시 강남구","524"
"2025-03","서울시 강동구","278"
"2025-03","서울시 강북구","395"
"2025-03","서울시 강서구","381"
"2025-03","서울시 관악구","527"
"2025-03","서울시 광진구","206"
"2025-03","서울시 구로구","406"
"2025-03","서울시 금천구","178"
"2025-03","서울시 노원구","902"
"2025-03","서울시 도봉구","598"
"2025-03","서울시 동대문구","483"
"2025-03","서울시 동작구","197"
"2025-03","서울시 마포구","155"
"2025-03","서울시 서대문구","156"
"2025-03","서울시 서초구","162"
"2025-03","서울시 성동구","228"
"2025-03","서울시 성북구","317"
"2025-03","서울시 송파구","388"
"2025-03","서울시 양천구","491"
"2025-03","서울시 영등포구","673"
"2025-03","서울시 용산구","140"
"2025-03","서울시 은평구","253"
"2025-03","서울시 종로구","1980"
"2025-03","서울시 중구","136"
"2025-03","서울시 중랑구","385"
"2025-03","세종 세종시","196"
