city,year_month,temperature_max,temperature_min,temperature_range,pressure,humidity,rain,wind,sunshine_rate
합천,2024-11,23.3,-2.1,25.400000000000002,1018.5,79.0,56.9,0.7,49.29
합천,2024-12,18.5,-7.6,26.1,1019.3,64.0,0.0,0.9,61.74
합천,2025-01,13.0,-12.7,25.7,1020.3,65.0,4.3,0.9,62.76
합천,2025-02,18.3,-10.6,28.9,1020.0,55.0,17.2,1.2,71.31
합천,2025-03,27.9,-3.0,30.9,1015.0,59.0,30.9,1.4,56.96
밀양,2023-04,29.7,0.7,29.0,1013.8,57.0,52.5,1.3,53.45
밀양,2023-05,32.9,6.1,26.799999999999997,1012.2,63.0,284.2,1.2,46.3
밀양,2023-06,33.9,13.7,20.2,1006.1,68.0,279.2,1.0,48.0
밀양,2023-07,36.6,19.6,17.0,1007.2,77.0,415.2,0.9,30.44
밀양,2023-08,37.8,21.6,16.199999999999996,1004.2,72.0,381.8,1.0,48.53
밀양,2023-09,33.4,16.0,17.4,1011.4,73.0,210.3,0.8,44.35
밀양,2023-10,25.4,4.3,21.099999999999998,1017.2,66.0,9.2,0.7,66.51
밀양,2023-11,27.4,-2.9,30.299999999999997,1019.6,58.0,61.7,1.0,63.0
밀양,2023-12,19.3,-9.8,29.1,1022.7,61.0,76.3,0.9,56.68
밀양,2024-01,14.7,-8.3,23.0,1022.6,58.0,27.1,0.9,57.42
밀양,2024-02,21.4,-4.3,25.7,1022.6,65.0,83.1,1.0,35.59
밀양,2024-03,24.5,-5.6,30.1,1016.6,53.0,79.7,1.3,53.93
밀양,2024-04,30.0,4.5,25.5,1012.5,62.0,93.2,1.0,45.6
밀양,2024-05,33.4,6.5,26.9,1011.9,56.0,128.8,1.3,62.38
밀양,2024-06,35.8,12.5,23.299999999999997,1006.7,62.0,139.1,0.9,48.27
밀양,2024-07,36.4,21.7,14.7,1006.4,73.0,182.0,1.3,35.99
밀양,2024-08,37.7,21.7,16.000000000000004,1005.9,68.0,59.0,1.0,61.08
밀양,2024-09,37.4,15.4,22.0,1011.7,69.0,206.2,1.0,49.31
밀양,2024-10,29.2,6.8,22.4,1018.1,71.0,125.8,0.8,45.15
밀양,2024-11,23.5,-0.4,23.9,1020.1,66.0,76.9,0.8,52.46
밀양,2024-12,18.3,-6.2,24.5,1021.0,50.0,0.0,0.9,70.87
밀양,2025-01,13.5,-12.0,25.5,1022.1,50.0,4.8,0.9,65.11
밀양,2025-02,19.2,-10.1,29.299999999999997,1021.7,42.0,14.8,1.3,71.52
밀양,2025-03,27.2,-2.6,29.8,1016.8,50.0,29.8,1.3,57.37
산청,2023-04,29.7,0.1,29.599999999999998,999.4,64.0,84.2,1.9,50.47
산청,2023-05,33.0,4.4,28.6,997.9,75.0,180.1,1.5,41.61
산청,2023-06,33.7,13.2,20.500000000000004,992.2,77.0,258.8,1.5,46.75
산청,2023-07,34.9,18.5,16.4,993.4,89.0,464.2,1.3,26.56
산청,2023-08,36.4,19.6,16.799999999999997,990.6,85.0,503.1,1.2,47.14
산청,2023-09,31.6,13.7,17.900000000000002,997.7,86.0,170.6,0.8,38.96
산청,2023-10,26.1,3.8,22.3,1003.3,75.0,8.0,1.2,59.47
산청,2023-11,27.3,-4.8,32.1,1005.3,66.0,83.6,2.3,55.22
산청,2023-12,18.7,-9.8,28.5,1007.9,71.0,96.9,1.9,41.13
산청,2024-01,15.4,-9.2,24.6,1007.8,63.0,28.4,2.1,51.92
산청,2024-02,19.8,-5.5,25.3,1007.5,78.0,118.5,1.2,35.23
산청,2024-03,24.8,-8.1,32.9,1001.9,61.0,89.9,2.1,53.0
산청,2024-04,29.9,2.8,27.099999999999998,997.9,74.0,132.8,1.2,42.84
산청,2024-05,32.4,5.9,26.5,997.5,67.0,118.4,1.7,58.82
산청,2024-06,35.5,12.2,23.3,992.7,72.0,154.4,1.4,49.4
산청,2024-07,35.4,20.7,14.7,992.3,87.0,317.9,1.5,31.23
산청,2024-08,36.5,20.3,16.2,992.3,80.0,111.4,1.1,57.79
산청,2024-09,35.6,12.6,23.0,997.9,85.0,233.8,0.7,41.77
산청,2024-10,27.0,3.9,23.1,1004.1,85.0,122.6,1.0,35.95
산청,2024-11,22.6,-3.7,26.3,1005.8,75.0,84.4,1.6,41.99
산청,2024-12,17.9,-7.9,25.799999999999997,1006.3,58.0,1.0,2.7,49.39
산청,2025-01,13.3,-10.9,24.200000000000003,1007.1,62.0,1.3,2.2,52.41
산청,2025-02,16.6,-9.5,26.1,1007.0,53.0,11.4,3.2,66.06
산청,2025-03,27.9,-3.1,31.0,1002.3,59.0,42.7,2.1,56.82
거제,2023-04,25.3,4.3,21.0,1010.2,68.0,136.5,1.8,51.76
거제,2023-05,25.5,7.0,18.5,1008.8,76.0,345.6,1.5,45.83
거제,2023-06,30.3,15.3,15.0,1002.9,79.0,280.5,1.5,44.41
거제,2023-07,33.7,20.1,13.600000000000001,1004.2,88.0,636.8,1.3,25.67
거제,2023-08,34.5,22.6,11.899999999999999,1000.8,81.0,427.5,1.4,46.52
거제,2023-09,30.5,16.8,13.7,1007.8,82.0,377.2,1.0,37.17
거제,2023-10,24.4,7.1,17.299999999999997,1013.3,70.0,4.2,1.0,59.61
거제,2023-11,24.6,0.3,24.3,1015.8,64.0,53.3,1.6,53.18
거제,2023-12,19.2,-6.3,25.5,1018.6,67.0,88.3,1.3,47.97
거제,2024-01,14.9,-6.0,20.9,1018.5,64.0,37.2,1.3,52.98
거제,2024-02,19.1,-1.4,20.5,1018.3,73.0,139.9,1.4,29.22
거제,2024-03,22.2,-4.1,26.299999999999997,1012.8,63.0,127.3,1.7,51.2
거제,2024-04,27.2,6.5,20.7,1008.9,73.0,187.6,1.2,39.02
거제,2024-05,29.3,8.0,21.3,1008.6,68.0,182.6,1.6,61.62
거제,2024-06,32.6,13.3,19.3,1003.6,75.0,288.2,1.4,45.34
거제,2024-07,32.5,20.1,12.399999999999999,1003.6,88.0,383.0,1.7,25.11
거제,2024-08,34.9,22.7,12.2,1002.6,78.0,109.5,1.4,59.14
거제,2024-09,34.0,16.9,17.1,1008.2,79.0,390.9,1.4,44.74
거제,2024-10,27.3,10.2,17.1,1014.1,77.0,238.8,1.4,39.13
거제,2024-11,21.8,3.7,18.1,1016.2,72.0,128.4,1.3,47.79
거제,2024-12,17.3,-2.0,19.3,1017.1,55.0,0.0,1.6,63.18
거제,2025-01,12.5,-8.4,20.9,1018.1,58.0,7.4,1.4,62.44
거제,2025-02,16.4,-5.9,22.299999999999997,1017.8,50.0,32.4,1.9,66.67
거제,2025-03,22.6,-0.3,22.900000000000002,1013.2,63.0,84.9,1.9,54.12
남해,2023-04,26.6,3.8,22.8,1009.8,65.0,144.7,1.8,49.5
남해,2023-05,29.1,7.9,21.200000000000003,1008.2,75.0,415.5,1.4,42.92
남해,2023-06,30.6,15.8,14.8,1002.4,78.0,364.9,1.2,44.38
남해,2023-07,33.5,20.2,13.3,1003.5,88.0,709.8,1.1,22.59
남해,2023-08,35.1,22.4,12.700000000000003,1000.2,82.0,404.2,,49.54
남해,2023-09,31.1,17.1,14.0,1007.3,82.0,280.9,1.4,39.95
남해,2023-10,25.4,7.1,18.299999999999997,1013.2,67.0,4.5,1.5,64.27
남해,2023-11,26.3,-1.5,27.8,1015.7,64.0,79.7,1.7,59.97
남해,2023-12,19.2,-7.8,27.0,1018.5,67.0,89.6,1.6,56.16
남해,2024-01,15.5,-5.6,21.1,1018.4,63.0,53.0,1.7,59.58
남해,2024-02,19.8,-1.6,21.400000000000002,1018.1,77.0,196.0,1.7,37.34
남해,2024-03,21.6,-5.1,26.700000000000003,1012.6,62.0,149.9,1.9,55.49
남해,2024-04,26.9,6.8,20.099999999999998,1008.4,75.0,251.4,1.2,40.15
남해,2024-05,29.5,9.1,20.4,1008.1,67.0,323.8,1.7,59.8
남해,2024-06,33.1,15.0,18.1,1003.0,73.0,206.6,1.4,42.39
남해,2024-07,34.1,20.4,13.700000000000003,1002.9,86.0,473.6,1.7,31.45
남해,2024-08,35.7,22.6,13.100000000000001,1002.0,78.0,68.3,1.4,60.55
남해,2024-09,35.0,16.5,18.5,1007.6,79.0,302.2,1.5,49.61
남해,2024-10,28.1,8.9,19.200000000000003,1013.9,77.0,217.5,1.6,41.87
남해,2024-11,22.2,3.4,18.8,1016.1,69.0,132.8,1.6,48.65
남해,2024-12,17.5,-3.6,21.1,1017.2,57.0,0.0,1.9,66.95
남해,2025-01,11.8,-9.0,20.8,1018.1,59.0,8.6,1.8,67.14
남해,2025-02,16.4,-6.9,23.299999999999997,1018.0,52.0,31.9,2.1,64.09
남해,2025-03,24.4,-1.3,25.7,1013.0,59.0,65.7,1.9,53.48
북부산,2023-04,26.6,1.5,25.1,1015.4,62.0,83.0,2.7,53.72
북부산,2023-05,26.7,5.4,21.299999999999997,1014.0,73.0,262.5,2.3,43.67
북부산,2023-06,32.0,13.6,18.4,1007.9,77.0,125.5,1.9,44.27
북부산,2023-07,34.9,20.2,14.7,1009.1,86.0,478.0,1.9,29.95
북부산,2023-08,35.7,21.7,14.000000000000004,1005.8,77.0,414.0,2.4,48.42
북부산,2023-09,31.8,15.2,16.6,1012.9,76.0,323.5,2.2,39.09
북부산,2023-10,26.2,4.7,21.5,1018.4,66.0,2.5,1.6,64.67
북부산,2023-11,26.2,-3.5,29.7,1020.9,61.0,45.5,1.7,61.9
북부산,2023-12,20.6,-8.6,29.200000000000003,1024.0,63.0,81.0,1.7,48.61
북부산,2024-01,15.4,-8.5,23.9,1023.8,61.0,29.0,1.8,63.64
북부산,2024-02,21.6,-2.8,24.400000000000002,1023.9,69.0,91.0,2.8,31.77
북부산,2024-03,24.0,-5.2,29.2,1018.1,56.0,90.0,2.5,53.9
북부산,2024-04,27.5,5.6,21.9,1014.2,64.0,129.5,2.3,44.21
북부산,2024-05,31.3,6.7,24.6,1013.6,64.0,121.0,2.4,59.08
북부산,2024-06,33.6,13.0,20.6,1008.5,74.0,177.0,1.9,42.21
북부산,2024-07,37.0,21.2,15.8,1008.4,87.0,217.0,2.5,32.73
북부산,2024-08,36.8,22.6,14.199999999999996,1007.4,80.0,73.5,2.3,57.5
북부산,2024-09,36.2,17.0,19.200000000000003,1013.2,77.0,418.5,2.4,45.68
북부산,2024-10,29.7,7.9,21.799999999999997,1019.3,75.0,185.0,2.2,37.45
북부산,2024-11,24.6,-0.2,24.8,1021.4,68.0,82.0,1.7,54.61
북부산,2024-12,19.3,-4.8,24.1,1022.2,50.0,0.0,1.5,73.74
북부산,2025-01,14.9,-10.8,25.700000000000003,1023.2,52.0,3.5,1.6,72.83
북부산,2025-02,16.8,-8.5,25.3,1022.9,43.0,22.0,1.9,72.93
북부산,2025-03,25.3,-2.2,27.5,1018.3,58.0,27.0,2.6,51.12
